date,store_nbr,transactions
2016-07-27,32,545
2016-07-27,34,1773
2016-07-27,35,557
2016-07-27,36,881
2016-07-27,51,1602
2016-07-28,24,2030
2016-07-28,26,401
2016-07-28,27,1309
2016-07-28,28,979
2016-07-28,29,940
2016-07-28,30,665
2016-07-28,32,516
2016-07-28,34,1749
2016-07-28,35,589
2016-07-28,36,936
2016-07-28,51,1367
2016-07-29,24,2310
2016-07-29,26,521
2016-07-29,27,1585
2016-07-29,28,1018
2016-07-29,29,942
2016-07-29,30,665
2016-07-29,32,560
2016-07-29,34,2364
2016-07-29,35,592
2016-07-29,36,1035
2016-07-29,51,1761
2016-07-30,24,2378
2016-07-30,26,616
2016-07-30,27,1755
2016-07-30,28,1418
2016-07-30,29,1289
2016-07-30,30,694
2016-07-30,32,686
2016-07-30,34,2573
2016-07-30,35,868
2016-07-30,36,1220
2016-07-30,51,1872
2016-07-31,24,1796
2016-07-31,26,582
2016-07-31,27,1981
2016-07-31,28,1604
2016-07-31,29,1473
2016-07-31,30,705
2016-07-31,32,700
2016-07-31,34,2230
2016-07-31,35,819
2016-07-31,36,1241
2016-07-31,51,1808
2016-08-01,24,2170
2016-08-01,26,597
2016-08-01,27,1534
2016-08-01,28,1258
2016-08-01,29,1134
2016-08-01,30,682
2016-08-01,32,624
2016-08-01,34,2274
2016-08-01,35,578
2016-08-01,36,1189
2016-08-01,51,1633
2016-08-02,24,2262
2016-08-02,26,564
2016-08-02,27,1439
2016-08-02,28,1282
2016-08-02,29,1293
2016-08-02,30,751
2016-08-02,32,635
2016-08-02,34,2111
2016-08-02,35,756
2016-08-02,36,1240
2016-08-02,51,1531
2016-08-03,24,2357
2016-08-03,26,517
2016-08-03,27,1536
2016-08-03,28,1187
2016-08-03,29,1083
2016-08-03,30,703
2016-08-03,32,604
2016-08-03,34,1986
2016-08-03,35,620
2016-08-03,36,1048
2016-08-03,51,1690
2016-08-04,24,2229
2016-08-04,26,421
2016-08-04,27,1342
2016-08-04,28,1097
2016-08-04,29,1065
2016-08-04,30,707
2016-08-04,32,567
2016-08-04,34,1992
2016-08-04,35,619
2016-08-04,36,1082
2016-08-04,51,1428
2016-08-05,24,2347
2016-08-05,26,480
2016-08-05,27,1460
2016-08-05,28,1009
2016-08-05,29,982
2016-08-05,30,636
2016-08-05,32,538
2016-08-05,34,2289
2016-08-05,35,625
2016-08-05,36,936
2016-08-05,51,1712
2016-08-06,24,2206
2016-08-06,26,510
2016-08-06,27,1757
2016-08-06,28,1411
2016-08-06,29,1241
2016-08-06,30,682
2016-08-06,32,659
2016-08-06,34,2368
2016-08-06,35,761
2016-08-06,36,1159
2016-08-06,51,1816
2016-08-07,24,1812
2016-08-07,26,511
2016-08-07,27,1960
2016-08-07,28,1551
2016-08-07,29,1413
2016-08-07,30,645
2016-08-07,32,688
2016-08-07,34,2104
2016-08-07,35,710
2016-08-07,36,1177
2016-08-07,51,1865
2016-08-08,24,2235
2016-08-08,26,450
2016-08-08,27,1503
2016-08-08,28,1010
2016-08-08,29,975
2016-08-08,30,690
2016-08-08,32,534
2016-08-08,34,2123
2016-08-08,35,645
2016-08-08,36,1009
2016-08-08,51,1448
2016-08-09,24,2153
2016-08-09,26,425
2016-08-09,27,1351
2016-08-09,28,1198
2016-08-09,29,1083
2016-08-09,30,708
2016-08-09,32,525
2016-08-09,34,1958
2016-08-09,35,630
2016-08-09,36,1114
2016-08-09,51,1506
2016-08-10,24,2147
2016-08-10,26,446
2016-08-10,27,1461
2016-08-10,28,966
2016-08-10,29,948
2016-08-10,30,689
2016-08-10,32,571
2016-08-10,34,1891
2016-08-10,35,586
2016-08-10,36,937
2016-08-10,51,1606
2016-08-11,24,2168
2016-08-11,26,405
2016-08-11,27,1378
2016-08-11,28,1017
2016-08-11,29,908
2016-08-11,30,638
2016-08-11,32,540
2016-08-11,34,2188
2016-08-11,35,617
2016-08-11,36,1023
2016-08-11,51,1474
2016-08-12,24,1998
2016-08-12,26,514
2016-08-12,27,1874
2016-08-12,28,1295
2016-08-12,29,1167
2016-08-12,30,590
2016-08-12,32,581
2016-08-12,34,2374
2016-08-12,35,831
2016-08-12,36,1227
2016-08-12,51,1708
2016-08-13,24,1980
2016-08-13,26,410
2016-08-13,27,1700
2016-08-13,28,1250
2016-08-13,29,1080
2016-08-13,30,630
2016-08-13,32,686
2016-08-13,34,1946
2016-08-13,35,904
2016-08-13,36,1342
2016-08-13,51,1499
2016-08-14,24,1620
2016-08-14,26,429
2016-08-14,27,1772
2016-08-14,28,1471
2016-08-14,29,1244
2016-08-14,30,593
2016-08-14,32,529
2016-08-14,34,2049
2016-08-14,35,709
2016-08-14,36,1156
2016-08-14,51,1567
2016-08-15,24,2122
2016-08-15,26,494
2016-08-15,27,1480
2016-08-15,28,1200
2016-08-15,29,1115
2016-08-15,30,677
2016-08-15,32,584
2016-08-15,34,2227
2016-08-15,35,662
2016-08-15,36,1086
2016-08-15,51,1489
2016-08-16,24,2244
2016-08-16,26,528
2016-08-16,27,1402
2016-08-16,28,1261
2016-08-16,29,1204
2016-08-16,30,724
2016-08-16,32,605
2016-08-16,34,2169
2016-08-16,35,673
2016-08-16,36,1222
2016-08-16,51,1481
2016-08-17,24,2394
2016-08-17,26,498
2016-08-17,27,1537
2016-08-17,28,1080
2016-08-17,29,1007
2016-08-17,30,684
2016-08-17,32,570
2016-08-17,34,2000
2016-08-17,35,639
2016-08-17,36,942
2016-08-17,51,1739
2016-08-18,24,2117
2016-08-18,26,437
2016-08-18,27,1360
2016-08-18,28,1061
2016-08-18,29,1007
2016-08-18,30,644
2016-08-18,32,567
2016-08-18,34,1982
2016-08-18,35,708
2016-08-18,36,1002
2016-08-18,51,1436
2016-08-19,24,2452
2016-08-19,26,550
2016-08-19,27,1543
2016-08-19,28,1079
2016-08-19,29,999
2016-08-19,30,655
2016-08-19,32,563
2016-08-19,34,2317
2016-08-19,35,572
2016-08-19,36,1051
2016-08-19,51,1767
2016-08-20,24,2354
2016-08-20,26,520
2016-08-20,27,1856
2016-08-20,28,1345
2016-08-20,29,1251
2016-08-20,30,694
2016-08-20,32,650
2016-08-20,34,2459
2016-08-20,35,718
2016-08-20,36,1183
2016-08-20,51,1843
2016-08-21,24,1776
2016-08-21,26,506
2016-08-21,27,1913
2016-08-21,28,1617
2016-08-21,29,1399
2016-08-21,30,685
2016-08-21,32,641
2016-08-21,34,2164
2016-08-21,35,690
2016-08-21,36,1249
2016-08-21,51,1802
2016-08-22,24,2229
2016-08-22,26,429
2016-08-22,27,1428
2016-08-22,28,1065
2016-08-22,29,1033
2016-08-22,30,683
2016-08-22,32,559
2016-08-22,34,2103
2016-08-22,35,611
2016-08-22,36,1108
2016-08-22,51,1528
2016-08-23,24,2124
2016-08-23,26,464
2016-08-23,27,1354
2016-08-23,28,1181
2016-08-23,29,1119
2016-08-23,30,739
2016-08-23,32,584
2016-08-23,34,2013
2016-08-23,35,683
2016-08-23,36,1261
2016-08-23,51,1493
2016-08-24,24,2240
2016-08-24,26,471
2016-08-24,27,1506
2016-08-24,28,969
2016-08-24,29,1065
2016-08-24,30,676
2016-08-24,32,532
2016-08-24,34,1874
2016-08-24,35,579
2016-08-24,36,1098
2016-08-24,51,1637
2016-08-25,24,2019
2016-08-25,26,477
2016-08-25,27,1382
2016-08-25,28,1020
2016-08-25,29,992
2016-08-25,30,691
2016-08-25,32,546
2016-08-25,34,1944
2016-08-25,35,626
2016-08-25,36,1162
2016-08-25,51,1422
2016-08-26,24,2344
2016-08-26,26,482
2016-08-26,27,1494
2016-08-26,28,1008
2016-08-26,29,947
2016-08-26,30,681
2016-08-26,32,540
2016-08-26,34,2143
2016-08-26,35,602
2016-08-26,36,1079
2016-08-26,51,1734
2016-08-27,24,2028
2016-08-27,26,489
2016-08-27,27,1712
2016-08-27,28,1335
2016-08-27,29,1282
2016-08-27,30,708
2016-08-27,32,615
2016-08-27,34,2148
2016-08-27,35,754
2016-08-27,36,1203
2016-08-27,51,1650
2016-08-28,24,1611
2016-08-28,26,510
2016-08-28,27,1811
2016-08-28,28,1492
2016-08-28,29,1317
2016-08-28,30,637
2016-08-28,32,669
2016-08-28,34,1959
2016-08-28,35,707
2016-08-28,36,1271
2016-08-28,51,1667
2016-08-29,24,2159
2016-08-29,26,435
2016-08-29,27,1404
2016-08-29,28,1034
2016-08-29,29,1031
2016-08-29,30,660
2016-08-29,32,547
2016-08-29,34,1995
2016-08-29,35,552
2016-08-29,36,1087
2016-08-29,51,1461
2016-08-30,24,1986
2016-08-30,26,420
2016-08-30,27,1403
2016-08-30,28,1100
2016-08-30,29,1089
2016-08-30,30,733
2016-08-30,32,586
2016-08-30,34,1880
2016-08-30,35,604
2016-08-30,36,1222
2016-08-30,51,1400
2016-08-31,24,2355
2016-08-31,26,508
2016-08-31,27,1541
2016-08-31,28,1094
2016-08-31,29,1050
2016-08-31,30,727
2016-08-31,32,561
2016-08-31,34,2024
2016-08-31,35,585
2016-08-31,36,1101
2016-08-31,51,1644
2016-09-01,24,2121
2016-09-01,26,583
2016-09-01,27,1578
2016-09-01,28,1255
2016-09-01,29,1237
2016-09-01,30,681
2016-09-01,32,673
2016-09-01,34,2128
2016-09-01,35,776
2016-09-01,36,1395
2016-09-01,51,1584
2016-09-02,24,2511
2016-09-02,26,669
2016-09-02,27,1524
2016-09-02,28,1124
2016-09-02,29,1094
2016-09-02,30,780
2016-09-02,32,594
2016-09-02,34,2403
2016-09-02,35,657
2016-09-02,36,1281
2016-09-02,51,1862
2016-09-03,24,2299
2016-09-03,26,521
2016-09-03,27,1913
2016-09-03,28,1483
2016-09-03,29,1333
2016-09-03,30,720
2016-09-03,32,682
2016-09-03,34,2487
2016-09-03,35,775
2016-09-03,36,1496
2016-09-03,51,1833
2016-09-04,24,1730
2016-09-04,26,563
2016-09-04,27,1942
2016-09-04,28,1614
2016-09-04,29,1477
2016-09-04,30,725
2016-09-04,32,660
2016-09-04,34,2189
2016-09-04,35,722
2016-09-04,36,1350
2016-09-04,51,1879
2016-09-05,24,2134
2016-09-05,26,539
2016-09-05,27,1445
2016-09-05,28,1175
2016-09-05,29,1062
2016-09-05,30,670
2016-09-05,32,567
2016-09-05,34,2128
2016-09-05,35,686
2016-09-05,36,1179
2016-09-05,51,1496
2016-09-06,24,2130
2016-09-06,26,450
2016-09-06,27,1508
2016-09-06,28,1193
2016-09-06,29,1141
2016-09-06,30,759
2016-09-06,32,581
2016-09-06,34,2028
2016-09-06,35,649
2016-09-06,36,1358
2016-09-06,51,1444
2016-09-07,24,2182
2016-09-07,26,435
2016-09-07,27,1476
2016-09-07,28,1012
2016-09-07,29,1114
2016-09-07,30,652
2016-09-07,32,569
2016-09-07,34,1894
2016-09-07,35,601
2016-09-07,36,1112
2016-09-07,51,1549
2016-09-08,24,2066
2016-09-08,26,392
2016-09-08,27,1303
2016-09-08,28,1096
2016-09-08,29,1035
2016-09-08,30,651
2016-09-08,32,564
2016-09-08,34,1981
2016-09-08,35,609
2016-09-08,36,1131
2016-09-08,51,1350
2016-09-09,24,2363
2016-09-09,26,471
2016-09-09,27,1444
2016-09-09,28,964
2016-09-09,29,980
2016-09-09,30,631
2016-09-09,32,555
2016-09-09,34,2371
2016-09-09,35,589
2016-09-09,36,1130
2016-09-09,51,1662
2016-09-10,24,2079
2016-09-10,26,484
2016-09-10,27,1728
2016-09-10,28,1332
2016-09-10,29,1212
2016-09-10,30,706
2016-09-10,32,565
2016-09-10,34,2363
2016-09-10,35,760
2016-09-10,36,1320
2016-09-10,51,1689
2016-09-11,24,1594
2016-09-11,26,442
2016-09-11,27,1846
2016-09-11,28,1530
2016-09-11,29,1364
2016-09-11,30,670
2016-09-11,32,616
2016-09-11,34,1968
2016-09-11,35,660
2016-09-11,36,1320
2016-09-11,51,1847
2016-09-12,24,2063
2016-09-12,26,412
2016-09-12,27,1330
2016-09-12,28,1030
2016-09-12,29,1048
2016-09-12,30,668
2016-09-12,32,506
2016-09-12,34,2018
2016-09-12,35,612
2016-09-12,36,1085
2016-09-12,51,1433
2016-09-13,24,2001
2016-09-13,26,404
2016-09-13,27,1376
2016-09-13,28,1132
2016-09-13,29,1079
2016-09-13,30,692
2016-09-13,32,536
2016-09-13,34,1959
2016-09-13,35,565
2016-09-13,36,1266
2016-09-13,51,1279
2016-09-14,24,2125
2016-09-14,26,400
2016-09-14,27,1466
2016-09-14,28,980
2016-09-14,29,965
2016-09-14,30,610
2016-09-14,32,480
2016-09-14,34,1836
2016-09-14,35,516
2016-09-14,36,1072
2016-09-14,51,1618
2016-09-15,24,2113
2016-09-15,26,456
2016-09-15,27,1418
2016-09-15,28,1130
2016-09-15,29,1131
2016-09-15,30,671
2016-09-15,32,561
2016-09-15,34,1843
2016-09-15,35,659
2016-09-15,36,1220
2016-09-15,51,1459
2016-09-16,24,2356
2016-09-16,26,522
2016-09-16,27,1483
2016-09-16,28,1023
2016-09-16,29,1060
2016-09-16,30,704
2016-09-16,32,583
2016-09-16,34,2368
2016-09-16,35,665
2016-09-16,36,1173
2016-09-16,51,1861
2016-09-17,24,2234
2016-09-17,26,490
2016-09-17,27,1743
2016-09-17,28,1379
2016-09-17,29,1275
2016-09-17,30,719
2016-09-17,32,662
2016-09-17,34,2324
2016-09-17,35,801
2016-09-17,36,1294
2016-09-17,51,1831
2016-09-18,24,1685
2016-09-18,26,491
2016-09-18,27,1827
2016-09-18,28,1639
2016-09-18,29,1381
2016-09-18,30,629
2016-09-18,32,655
2016-09-18,34,2075
2016-09-18,35,774
2016-09-18,36,1337
2016-09-18,51,1861
2016-09-19,24,2102
2016-09-19,26,438
2016-09-19,27,1414
2016-09-19,28,1129
2016-09-19,29,1041
2016-09-19,30,649
2016-09-19,32,556
2016-09-19,34,2065
2016-09-19,35,606
2016-09-19,36,1132
2016-09-19,51,1523
2016-09-20,24,2149
2016-09-20,26,408
2016-09-20,27,1394
2016-09-20,28,1176
2016-09-20,29,1138
2016-09-20,30,752
2016-09-20,32,544
2016-09-20,34,1962
2016-09-20,35,692
2016-09-20,36,1250
2016-09-20,51,1317
2016-09-21,24,2293
2016-09-21,26,417
2016-09-21,27,1414
2016-09-21,28,992
2016-09-21,29,985
2016-09-21,30,683
2016-09-21,32,501
2016-09-21,34,1872
2016-09-21,35,525
2016-09-21,36,1098
2016-09-21,51,1543
2016-09-22,24,2046
2016-09-22,26,382
2016-09-22,27,1324
2016-09-22,28,1010
2016-09-22,29,995
2016-09-22,30,680
2016-09-22,32,526
2016-09-22,34,1838
2016-09-22,35,597
2016-09-22,36,1158
2016-09-22,51,1341
2016-09-23,24,2236
2016-09-23,26,512
2016-09-23,27,1444
2016-09-23,28,949
2016-09-23,29,916
2016-09-23,30,635
2016-09-23,32,524
2016-09-23,34,2160
2016-09-23,35,598
2016-09-23,36,1044
2016-09-23,51,1762
2016-09-24,24,2112
2016-09-24,26,518
2016-09-24,27,1720
2016-09-24,28,1311
2016-09-24,29,1181
2016-09-24,30,711
2016-09-24,32,628
2016-09-24,34,2126
2016-09-24,35,752
2016-09-24,36,1242
2016-09-24,51,1790
2016-09-25,24,1572
2016-09-25,26,459
2016-09-25,27,1833
2016-09-25,28,1347
2016-09-25,29,1271
2016-09-25,30,644
2016-09-25,32,577
2016-09-25,34,1932
2016-09-25,35,696
2016-09-25,36,1172
2016-09-25,51,1706
2016-09-26,24,1990
2016-09-26,26,405
2016-09-26,27,1362
2016-09-26,28,996
2016-09-26,29,975
2016-09-26,30,630
2016-09-26,32,508
2016-09-26,34,1825
2016-09-26,35,634
2016-09-26,36,1020
2016-09-26,51,1416
2016-09-27,24,1823
2016-09-27,26,379
2016-09-27,27,1322
2016-09-27,28,1093
2016-09-27,29,1074
2016-09-27,30,672
2016-09-27,32,528
2016-09-27,34,1792
2016-09-27,35,624
2016-09-27,36,1073
2016-09-27,51,1303
2016-09-28,24,2082
2016-09-28,26,401
2016-09-28,27,1457
2016-09-28,28,955
2016-09-28,29,957
2016-09-28,30,637
2016-09-28,32,507
2016-09-28,34,1655
2016-09-28,35,500
2016-09-28,36,1045
2016-09-28,51,1579
2016-09-29,24,2021
2016-09-29,26,392
2016-09-29,27,1448
2016-09-29,28,1052
2016-09-29,29,970
2016-09-29,30,660
2016-09-29,32,535
2016-09-29,34,1749
2016-09-29,35,581
2016-09-29,36,1079
2016-09-29,51,1307
2016-09-30,24,2250
2016-09-30,26,564
2016-09-30,27,1439
2016-09-30,28,1043
2016-09-30,29,1015
2016-09-30,30,651
2016-09-30,32,584
2016-09-30,34,2271
2016-09-30,35,665
2016-09-30,36,1175
2016-09-30,51,1634
2016-10-01,24,2302
2016-10-01,26,677
2016-10-01,27,1792
2016-10-01,28,1500
2016-10-01,29,1353
2016-10-01,30,731
2016-10-01,32,751
2016-10-01,34,2629
2016-10-01,35,877
2016-10-01,36,1512
2016-10-01,51,1825
2016-10-02,24,1690
2016-10-02,26,537
2016-10-02,27,1844
2016-10-02,28,1479
2016-10-02,29,1366
2016-10-02,30,666
2016-10-02,32,622
2016-10-02,34,2300
2016-10-02,35,694
2016-10-02,36,1334
2016-10-02,51,1719
2016-10-03,24,2037
2016-10-03,26,469
2016-10-03,27,1420
2016-10-03,28,1193
2016-10-03,29,1175
2016-10-03,30,624
2016-10-03,32,557
2016-10-03,34,2403
2016-10-03,35,676
2016-10-03,36,1236
2016-10-03,51,1368
2016-10-04,24,2081
2016-10-04,26,454
2016-10-04,27,1438
2016-10-04,28,1206
2016-10-04,29,1111
2016-10-04,30,693
2016-10-04,32,564
2016-10-04,34,2293
2016-10-04,35,681
2016-10-04,36,1308
2016-10-04,51,1359
2016-10-05,24,2198
2016-10-05,26,505
2016-10-05,27,1467
2016-10-05,28,1045
2016-10-05,29,987
2016-10-05,30,631
2016-10-05,32,467
2016-10-05,34,2215
2016-10-05,35,578
2016-10-05,36,1099
2016-10-05,51,1535
2016-10-06,24,1900
2016-10-06,26,416
2016-10-06,27,1401
2016-10-06,28,1035
2016-10-06,29,935
2016-10-06,30,658
2016-10-06,32,550
2016-10-06,34,2019
2016-10-06,35,663
2016-10-06,36,1204
2016-10-06,51,1282
2016-10-07,24,2166
2016-10-07,26,488
2016-10-07,27,1451
2016-10-07,28,1048
2016-10-07,29,975
2016-10-07,30,615
2016-10-07,32,504
2016-10-07,34,2489
2016-10-07,35,686
2016-10-07,36,1127
2016-10-07,51,1670
2016-10-08,24,2069
2016-10-08,26,417
2016-10-08,27,1663
2016-10-08,28,1250
2016-10-08,29,1140
2016-10-08,30,628
2016-10-08,32,614
2016-10-08,34,2392
2016-10-08,35,730
2016-10-08,36,1365
2016-10-08,51,1607
2016-10-09,24,1556
2016-10-09,26,492
2016-10-09,27,1762
2016-10-09,28,1462
2016-10-09,29,1329
2016-10-09,30,621
2016-10-09,32,529
2016-10-09,34,2048
2016-10-09,35,734
2016-10-09,36,1263
2016-10-09,51,1683
2016-10-10,24,1957
2016-10-10,26,433
2016-10-10,27,1418
2016-10-10,28,1117
2016-10-10,29,1018
2016-10-10,30,703
2016-10-10,32,572
2016-10-10,34,2114
2016-10-10,35,626
2016-10-10,36,1181
2016-10-10,51,1519
2016-10-11,24,1944
2016-10-11,26,437
2016-10-11,27,1379
2016-10-11,28,1178
2016-10-11,29,1152
2016-10-11,30,676
2016-10-11,32,583
2016-10-11,34,1957
2016-10-11,35,628
2016-10-11,36,1266
2016-10-11,51,1435
2016-10-12,24,2103
2016-10-12,26,448
2016-10-12,27,1476
2016-10-12,28,977
2016-10-12,29,1025
2016-10-12,30,670
2016-10-12,32,512
2016-10-12,34,1628
2016-10-12,35,501
2016-10-12,36,1082
2016-10-12,51,1569
2016-10-13,24,1893
2016-10-13,26,422
2016-10-13,27,1257
2016-10-13,28,1036
2016-10-13,29,1034
2016-10-13,30,686
2016-10-13,32,521
2016-10-13,34,1815
2016-10-13,35,573
2016-10-13,36,1114
2016-10-13,51,1397
2016-10-14,24,2270
2016-10-14,26,573
2016-10-14,27,1405
2016-10-14,28,980
2016-10-14,29,976
2016-10-14,30,635
2016-10-14,32,534
2016-10-14,34,2202
2016-10-14,35,613
2016-10-14,36,1167
2016-10-14,51,1743
2016-10-15,24,2185
2016-10-15,26,609
2016-10-15,27,1764
2016-10-15,28,1340
2016-10-15,29,1158
2016-10-15,30,679
2016-10-15,32,668
2016-10-15,34,2292
2016-10-15,35,756
2016-10-15,36,1304
2016-10-15,51,1773
2016-10-16,24,1649
2016-10-16,26,650
2016-10-16,27,1868
2016-10-16,28,1530
2016-10-16,29,1412
2016-10-16,30,632
2016-10-16,32,652
2016-10-16,34,2056
2016-10-16,35,719
2016-10-16,36,1333
2016-10-16,51,1875
2016-10-17,24,2056
2016-10-17,26,468
2016-10-17,27,1490
2016-10-17,28,1082
2016-10-17,29,1090
2016-10-17,30,695
2016-10-17,32,541
2016-10-17,34,1989
2016-10-17,35,648
2016-10-17,36,1094
2016-10-17,51,1436
2016-10-18,24,1999
2016-10-18,26,400
2016-10-18,27,1366
2016-10-18,28,1212
2016-10-18,29,1166
2016-10-18,30,711
2016-10-18,32,545
2016-10-18,34,1961
2016-10-18,35,635
2016-10-18,36,1269
2016-10-18,51,1399
2016-10-19,24,2072
2016-10-19,26,424
2016-10-19,27,1458
2016-10-19,28,918
2016-10-19,29,954
2016-10-19,30,663
2016-10-19,32,521
2016-10-19,34,1763
2016-10-19,35,518
2016-10-19,36,1051
2016-10-19,51,1646
2016-10-20,24,2055
2016-10-20,26,402
2016-10-20,27,1361
2016-10-20,28,1062
2016-10-20,29,988
2016-10-20,30,660
2016-10-20,32,525
2016-10-20,34,1883
2016-10-20,35,630
2016-10-20,36,1199
2016-10-20,51,1271
2016-10-21,24,2312
2016-10-21,26,469
2016-10-21,27,1430
2016-10-21,28,1024
2016-10-21,29,923
2016-10-21,30,678
2016-10-21,32,527
2016-10-21,34,2069
2016-10-21,35,555
2016-10-21,36,1052
2016-10-21,51,1569
2016-10-22,24,2121
2016-10-22,26,451
2016-10-22,27,1618
2016-10-22,28,1240
2016-10-22,29,1191
2016-10-22,30,691
2016-10-22,32,631
2016-10-22,34,2132
2016-10-22,35,670
2016-10-22,36,1183
2016-10-22,51,1537
2016-10-23,24,1775
2016-10-23,26,564
2016-10-23,27,1797
2016-10-23,28,1510
2016-10-23,29,1341
2016-10-23,30,651
2016-10-23,32,609
2016-10-23,34,1962
2016-10-23,35,779
2016-10-23,36,1195
2016-10-23,51,1720
2016-10-24,24,1916
2016-10-24,26,444
2016-10-24,27,1410
2016-10-24,28,1030
2016-10-24,29,1041
2016-10-24,30,673
2016-10-24,32,586
2016-10-24,34,1935
2016-10-24,35,585
2016-10-24,36,1035
2016-10-24,51,1367
2016-10-25,24,1866
2016-10-25,26,368
2016-10-25,27,1291
2016-10-25,28,1117
2016-10-25,29,1106
2016-10-25,30,750
2016-10-25,32,540
2016-10-25,34,1965
2016-10-25,35,563
2016-10-25,36,1158
2016-10-25,51,1214
2016-10-26,24,1932
2016-10-26,26,390
2016-10-26,27,1515
2016-10-26,28,951
2016-10-26,29,945
2016-10-26,30,649
2016-10-26,32,460
2016-10-26,34,1751
2016-10-26,35,502
2016-10-26,36,1017
2016-10-26,51,1452
2016-10-27,24,1936
2016-10-27,26,427
2016-10-27,27,1292
2016-10-27,28,1013
2016-10-27,29,1008
2016-10-27,30,652
2016-10-27,32,510
2016-10-27,34,1835
2016-10-27,35,540
2016-10-27,36,941
2016-10-27,51,1236
2016-10-28,24,2316
2016-10-28,26,538
2016-10-28,27,1409
2016-10-28,28,942
2016-10-28,29,943
2016-10-28,30,661
2016-10-28,32,534
2016-10-28,34,2050
2016-10-28,35,533
2016-10-28,36,850
2016-10-28,51,1645
2016-10-29,24,2161
2016-10-29,26,477
2016-10-29,27,1667
2016-10-29,28,1192
2016-10-29,29,1174
2016-10-29,30,692
2016-10-29,32,621
2016-10-29,34,2012
2016-10-29,35,653
2016-10-29,36,982
2016-10-29,51,1659
2016-10-30,24,1662
2016-10-30,26,515
2016-10-30,27,1855
2016-10-30,28,1384
2016-10-30,29,1286
2016-10-30,30,639
2016-10-30,32,604
2016-10-30,34,1727
2016-10-30,35,640
2016-10-30,36,1038
2016-10-30,51,1687
2016-10-31,24,2050
2016-10-31,26,541
2016-10-31,27,1368
2016-10-31,28,997
2016-10-31,29,959
2016-10-31,30,664
2016-10-31,32,564
2016-10-31,34,2127
2016-10-31,35,677
2016-10-31,36,998
2016-10-31,51,1394
2016-11-01,24,2139
2016-11-01,26,606
2016-11-01,27,1491
2016-11-01,28,1254
2016-11-01,29,1113
2016-11-01,30,675
2016-11-01,32,592
2016-11-01,34,2432
2016-11-01,35,730
2016-11-01,36,1350
2016-11-01,51,1607
2016-11-02,24,1850
2016-11-02,26,610
2016-11-02,27,1837
2016-11-02,28,1413
2016-11-02,29,1113
2016-11-02,30,709
2016-11-02,32,621
2016-11-02,34,2666
2016-11-02,35,936
2016-11-02,36,1338
2016-11-02,51,1717
2016-11-03,24,1612
2016-11-03,26,450
2016-11-03,27,1657
2016-11-03,28,1235
2016-11-03,29,1012
2016-11-03,30,601
2016-11-03,32,601
2016-11-03,34,2025
2016-11-03,35,1015
2016-11-03,36,1246
2016-11-03,51,1397
2016-11-04,24,1776
2016-11-04,26,531
2016-11-04,27,1672
2016-11-04,28,1142
2016-11-04,29,942
2016-11-04,30,603
2016-11-04,32,558
2016-11-04,34,1876
2016-11-04,35,875
2016-11-04,36,1197
2016-11-04,51,1423
2016-11-05,24,1809
2016-11-05,26,486
2016-11-05,27,1634
2016-11-05,28,1191
2016-11-05,29,1118
2016-11-05,30,560
2016-11-05,32,547
2016-11-05,34,1975
2016-11-05,35,898
2016-11-05,36,1154
2016-11-05,51,1346
2016-11-06,24,1690
2016-11-06,26,556
2016-11-06,27,1900
2016-11-06,28,1411
2016-11-06,29,1277
2016-11-06,30,640
2016-11-06,32,578
2016-11-06,34,1934
2016-11-06,35,705
2016-11-06,36,851
2016-11-06,51,1623
2016-11-07,24,2140
2016-11-07,26,514
2016-11-07,27,1485
2016-11-07,28,1093
2016-11-07,29,1099
2016-11-07,30,661
2016-11-07,32,525
2016-11-07,34,2182
2016-11-07,35,630
2016-11-07,36,1155
2016-11-07,51,1504
2016-11-08,24,2064
2016-11-08,26,442
2016-11-08,27,1412
2016-11-08,28,1225
2016-11-08,29,1142
2016-11-08,30,696
2016-11-08,32,596
2016-11-08,34,2078
2016-11-08,35,662
2016-11-08,36,1170
2016-11-08,51,1360
2016-11-09,24,2156
2016-11-09,26,532
2016-11-09,27,1498
2016-11-09,28,972
2016-11-09,29,954
2016-11-09,30,659
2016-11-09,32,498
2016-11-09,34,1890
2016-11-09,35,582
2016-11-09,36,916
2016-11-09,51,1624
2016-11-10,24,2073
2016-11-10,26,530
2016-11-10,27,1420
2016-11-10,28,1028
2016-11-10,29,1040
2016-11-10,30,679
2016-11-10,32,514
2016-11-10,34,1831
2016-11-10,35,600
2016-11-10,36,966
2016-11-10,51,1350
2016-11-11,24,2392
2016-11-11,26,645
2016-11-11,27,1560
2016-11-11,28,955
2016-11-11,29,919
2016-11-11,30,611
2016-11-11,32,550
2016-11-11,34,2066
2016-11-11,35,582
2016-11-11,36,945
2016-11-11,51,1727
2016-11-12,24,2266
2016-11-12,26,703
2016-11-12,27,1744
2016-11-12,28,1304
2016-11-12,29,1174
2016-11-12,30,720
2016-11-12,32,654
2016-11-12,34,2277
2016-11-12,35,633
2016-11-12,36,1035
2016-11-12,51,1696
2016-11-13,24,1861
2016-11-13,26,667
2016-11-13,27,1958
2016-11-13,28,1618
2016-11-13,29,1360
2016-11-13,30,687
2016-11-13,32,633
2016-11-13,34,1932
2016-11-13,35,708
2016-11-13,36,1159
2016-11-13,51,1934
2016-11-14,24,1972
2016-11-14,26,527
2016-11-14,27,1456
